Número Movimiento;Nombre;Ciudad;Fecha de movimiento;Valor de movimiento;Tipo;Banco;Imagen;Forma de pago
827;Elian;Los Ángeles;19/09/2020;-$7.122,15;Pagado;Santander;https://i.ibb.co/8BvyVd7/4.png;Tarjeta
828;Elian;Los Ángeles;19/09/2020;-$665.839,55;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
829;Elian;Los Ángeles;19/09/2020;$3.781,48;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
830;Elian;Los Ángeles;19/09/2020;$12.178,70;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
831;Elian;Houston;19/09/2020;$898,15;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
832;Elian;Nueva York;19/09/2020;$144.188,92;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
833;Elian;Los Ángeles;19/09/2020;$131.307,27;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
834;Agropalma;Houston;20/09/2020;$308,90;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Efectivo
835;Beloaco;Nueva York;20/09/2020;$10.460,91;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
836;Caramuru Pie I;Chicago;20/09/2020;$28.835,76;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
837;Hospital Evangelico;Houston;21/09/2020;$145.049,70;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
838;Hospital Evangelico;Chicago;21/09/2020;$7.904,52;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Efectivo
839;Hospital Evangelico;Chicago;21/09/2020;$22.579,01;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;MercadoPago
840;Hospital Evangelico;Nueva York;21/09/2020;$22.270,00;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
841;Hospital Evangelico;Nueva York;21/09/2020;$28.844,42;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;MercadoPago
842;Hospital Evangelico;Houston;21/09/2020;$171.262,08;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Efectivo
843;Hospital Evangelico;Los Ángeles;21/09/2020;$9.679,04;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;MercadoPago
844;Hospital Evangelico;Houston;21/09/2020;$23.480,29;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
845;Hospital Evangelico;Chicago;21/09/2020;$26.646,75;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
846;Caramuru Pie I;Los Ángeles;22/09/2020;$27.689,42;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
847;Indaia;Los Ángeles;22/09/2020;$28.023,10;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
848;Xavantina;Chicago;23/09/2020;$142.330,24;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
849;Xavantina;Nueva York;23/09/2020;-$54.723,38;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
850;Wasser Kraft;Los Ángeles;23/09/2020;$840,03;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
851;Weg Amazonia;Nueva York;23/09/2020;$4.136,98;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
852;Yorg;Nueva York;23/09/2020;$1.652.040,74;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
853;Zaccaria;Nueva York;23/09/2020;$10.391,57;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
854;Zaccaria;Chicago;23/09/2020;$22.291,73;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Efectivo
855;Ind De Moveis Thb;Houston;23/09/2020;$9.492,30;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
856;Wasser Kraft;Los Ángeles;23/09/2020;$24.381,58;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
857;Weg Amazonia;Nueva York;23/09/2020;$8.961,75;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
858;Yorg;Houston;23/09/2020;$25.150,01;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
859;Ykk Do Brasil;Nueva York;23/09/2020;-$7.707,18;Pagado;Santander;https://i.ibb.co/8BvyVd7/4.png;Tarjeta
860;Ykk Do Brasil;Houston;23/09/2020;-$2.891,49;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;MercadoPago
861;Unimed Poa;Chicago;25/09/2020;$4.998,68;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
862;Bela Vista Tijolos;Houston;25/09/2020;-$31.745,07;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
863;Canoas Shopping;Houston;25/09/2020;-$1.695,75;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
864;Bela Vista Tijolos;Chicago;25/09/2020;$2.634,98;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
865;Candura;Nueva York;26/09/2020;$137.204,02;Recibido;Santander;https://i.ibb.co/8BvyVd7/4.png;Efectivo
866;Candura;Nueva York;26/09/2020;-$13.512,10;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
867;Terphane Ne;Los Ángeles;26/09/2020;$141.523,61;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
868;Terphane Ne;Los Ángeles;26/09/2020;-$8.955,38;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
869;Terphane Ne;Houston;26/09/2020;-$6.872,39;Pagado;Citigroup;https://i.ibb.co/18SNjp9/3.png;Tarjeta
870;Fiama;Nueva York;27/09/2020;-$16.125,94;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
871;Unimed Bh;Nueva York;27/09/2020;$146.677,28;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
872;Libra Energia;Nueva York;28/09/2020;$3.833,50;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
873;Libra Energia;Chicago;28/09/2020;$3.833,50;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
874;Libra Energia;Los Ángeles;28/09/2020;$2.439,50;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
875;Libra Energia;Chicago;28/09/2020;$3.833,50;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
876;Libra Energia;Nueva York;28/09/2020;$2.718,30;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
877;Libra Energia;Houston;28/09/2020;$3.972,90;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
878;Libra Energia;Chicago;28/09/2020;$186.446,20;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Efectivo
879;Libra Energia;Houston;28/09/2020;$2.439,50;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
880;Libra Energia;Nueva York;28/09/2020;$3.833,50;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
881;Libra Energia;Houston;28/09/2020;$2.718,30;Recibido;Santander;https://i.ibb.co/8BvyVd7/4.png;Efectivo
882;Libra Energia;Los Ángeles;28/09/2020;$3.972,90;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
883;Gnu Pet;Los Ángeles;29/09/2020;-$818,30;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
884;Gnu Pet;Los Ángeles;29/09/2020;-$232,30;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
885;Ind De Moveis Thb;Los Ángeles;29/09/2020;-$282,80;Pagado;Citigroup;https://i.ibb.co/18SNjp9/3.png;Paypal
886;Gnu Pet;Chicago;29/09/2020;$2.564,45;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
887;Fersul- Cl;Chicago;30/09/2020;$5.128,90;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Efectivo
888;Diamante Iii;Houston;30/09/2020;$3.663,50;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;MercadoPago
889;Elian;Chicago;30/09/2020;$51.878,81;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
890;Elian;Chicago;30/09/2020;$2.564,45;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
891;Elkem Carboderivados;Houston;30/09/2020;$5.128,90;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Paypal
892;Diamante Iii;Houston;30/09/2020;$3.663,50;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
893;Elian;Houston;30/09/2020;$47.841,30;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
894;Elian;Houston;30/09/2020;$54.509,33;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
895;Fersul- Cl;Nueva York;30/09/2020;$12.454,02;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
896;Nova Olinda B;Los Ángeles;30/09/2020;$13.064,16;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
897;Diamante Iii;Nueva York;30/09/2020;$13.465,48;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
898;Elian;Nueva York;30/09/2020;$14.870,56;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
899;Elian;Chicago;30/09/2020;-$10.901,10;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
900;Fersul- Cl;Los Ángeles;30/09/2020;-$1.767,15;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Efectivo
901;Gnu Pet;Chicago;30/09/2020;$621.303,05;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
902;Ind Plasticas Conquista;Chicago;30/09/2020;$6.320,38;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
903;Renova;Chicago;30/09/2020;$5.845,44;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
904;Nova Olinda B;Nueva York;30/09/2020;$6.081,90;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
905;Diamante Iii;Houston;30/09/2020;$6.720,16;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Tarjeta
906;Nova Olinda B;Nueva York;30/09/2020;$6.451,93;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;MercadoPago
907;Renova;Chicago;30/09/2020;$5.601,94;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
908;Elian;Houston;30/09/2020;$6.118,25;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;MercadoPago
909;Elian;Nueva York;30/09/2020;-$6.071,03;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;MercadoPago
910;Gnu Pet;Houston;30/09/2020;-$6.711,34;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Efectivo
911;Ind De Moveis Thb;Los Ángeles;30/09/2020;-$1.771,04;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
912;Nova Olinda B;Chicago;30/09/2020;-$401,21;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
913;Renova;Houston;30/09/2020;-$38.441,87;Pagado;Citigroup;https://i.ibb.co/18SNjp9/3.png;Tarjeta
914;Gnu Pet;Los Ángeles;30/09/2020;-$25.991,07;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
915;Elian;Houston;30/09/2020;$11.656,12;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
916;Elian;Houston;30/09/2020;$160.361,70;Recibido;Santander;https://i.ibb.co/8BvyVd7/4.png;Tarjeta
917;Renova;Los Ángeles;30/09/2020;$26.690,35;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
918;Renova;Nueva York;30/09/2020;-$38.140,48;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;MercadoPago
919;Renova;Los Ángeles;30/09/2020;$70.176,95;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
920;Nova Olinda B;Houston;30/09/2020;$11.976,84;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
921;Nova Olinda B;Chicago;30/09/2020;$12.464,82;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
922;Hospital Da Bahia;Chicago;30/09/2020;$12.100,75;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Efectivo
923;Bela Vista Tijolos;Houston;2/10/2020;-$12.216,37;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
924;Bela Vista Tijolos;Chicago;2/10/2020;-$11.749,22;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
925;Bela Vista Tijolos;Los Ángeles;2/10/2020;$0,00;Pagado;Santander;https://i.ibb.co/8BvyVd7/4.png;Tarjeta
926;Eliza Plasticos;Chicago;3/10/2020;-$6.940,36;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
927;Eliza Plasticos;Chicago;3/10/2020;-$1.090,25;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
928;Ind De Moveis Thb;Houston;3/10/2020;-$8.699,53;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
929;Unimed Poa;Los Ángeles;5/10/2020;-$1.178,35;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
930;Tempo Energia;Nueva York;6/10/2020;-$1.163,26;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
931;Canoinhas;Chicago;6/10/2020;-$1.725,33;Pagado;Santander;https://i.ibb.co/8BvyVd7/4.png;Paypal
932;Bela Vista Tijolos;Chicago;6/10/2020;-$764,51;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;MercadoPago
933;Desa Uriel;Los Ángeles;6/10/2020;-$1.351,32;Pagado;Citigroup;https://i.ibb.co/18SNjp9/3.png;Tarjeta
934;Candura;Los Ángeles;6/10/2020;-$1.364,44;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
935;Desa Uriel;Nueva York;6/10/2020;$190.063,39;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
936;Bela Vista Tijolos;Houston;9/10/2020;$64.248,76;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
937;Bela Vista Tijolos;Houston;9/10/2020;$87.480,99;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
938;Bella Arte;Los Ángeles;10/10/2020;$6.324,00;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
939;Carbonifera Catarinense;Houston;12/10/2020;$6.324,00;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
940;Zaccaria;Los Ángeles;13/10/2020;$6.324,00;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;MercadoPago
941;Zaccaria;Chicago;13/10/2020;$6.324,00;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
942;Ind De Moveis Thb;Nueva York;13/10/2020;$6.324,00;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
943;Bela Vista Tijolos;Chicago;16/10/2020;-$121,31;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
944;Ind De Moveis Thb;Chicago;16/10/2020;$57.804,80;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
945;Indaia;Los Ángeles;17/10/2020;$6.732,00;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
946;Unimin;Los Ángeles;17/10/2020;$6.732,00;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
947;Diamante Ii;Los Ángeles;18/10/2020;$6.732,00;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
948;Hosp Sao Francisco Saude;Los Ángeles;18/10/2020;-$1.344,77;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;MercadoPago
949;Cantu2;Los Ángeles;18/10/2020;$77.544,48;Recibido;Santander;https://i.ibb.co/8BvyVd7/4.png;Tarjeta
950;Cantu2;Chicago;18/10/2020;-$18.793,32;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
951;Elkem Carboderivados;Chicago;18/10/2020;$15.569,66;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
952;Wasser Kraft;Houston;18/10/2020;$15.079,72;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
953;Xavantina;Nueva York;18/10/2020;$16.187,82;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
954;Wasser Kraft;Los Ángeles;18/10/2020;$48.298,19;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Efectivo
955;Xavantina;Nueva York;18/10/2020;$73.907,50;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
956;Ykk Do Brasil;Houston;18/10/2020;$69.633,97;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
957;Carbonifera Catarinense;Nueva York;18/10/2020;-$4.257,19;Pagado;Santander;https://i.ibb.co/8BvyVd7/4.png;Paypal
958;Carbonifera Catarinense;Nueva York;18/10/2020;-$31.334,03;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;MercadoPago
959;Ykk Do Brasil;Nueva York;18/10/2020;-$23.201,05;Pagado;Citigroup;https://i.ibb.co/18SNjp9/3.png;Paypal
960;Indaia;Nueva York;19/10/2020;-$3.382,33;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
961;Agropalma;Houston;20/10/2020;-$2.522,98;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
962;Agropalma;Houston;20/10/2020;-$121,00;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
963;Agropalma;Los Ángeles;20/10/2020;-$20.126,82;Pagado;Santander;https://i.ibb.co/8BvyVd7/4.png;Paypal
964;Indaia;Nueva York;20/10/2020;-$13.318,62;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
965;Indaia;Nueva York;20/10/2020;-$433,23;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
966;Ind De Moveis Thb;Los Ángeles;20/10/2020;-$11.322,82;Pagado;Santander;https://i.ibb.co/8BvyVd7/4.png;Paypal
967;Ind Plasticas Conquista;Chicago;21/10/2020;-$2.758,25;Pagado;Citigroup;https://i.ibb.co/18SNjp9/3.png;Tarjeta
968;Depinus;Houston;23/10/2020;-$2.681,21;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
969;Yorg;Houston;24/10/2020;$12.103,48;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
970;Zaccaria;Houston;24/10/2020;$10.955,76;Recibido;Santander;https://i.ibb.co/8BvyVd7/4.png;Tarjeta
971;Wasser Kraft;Houston;24/10/2020;$11.868,47;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
972;Weg Amazonia;Houston;24/10/2020;$11.979,13;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
973;Xavantina;Houston;24/10/2020;$10.729,87;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
974;Xavantina;Nueva York;24/10/2020;$3.485,00;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;MercadoPago
975;Zaccaria;Houston;24/10/2020;$3.833,50;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
976;Ind De Moveis Thb;Nueva York;24/10/2020;$0,00;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
977;Wasser Kraft;Houston;24/10/2020;$0,00;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
978;Weg Amazonia;Chicago;24/10/2020;$3.485,00;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Efectivo
979;Yorg;Chicago;24/10/2020;$3.833,50;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
980;Ykk Do Brasil;Chicago;24/10/2020;$3.632,90;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
981;Ykk Do Brasil;Nueva York;24/10/2020;$3.554,70;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;MercadoPago
982;Canoas Shopping;Houston;25/10/2020;-$10.322,20;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
983;Capital Reciclaveis;Los Ángeles;26/10/2020;-$261,70;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
984;Agroindustrial;Chicago;27/10/2020;-$7.500,26;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
985;Agropalma;Houston;27/10/2020;$71.550,96;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
986;Nova Olinda B;Los Ángeles;28/10/2020;-$2.565,22;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
987;Nova Olinda B;Houston;28/10/2020;-$415,45;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;MercadoPago
988;Nova Olinda B;Chicago;28/10/2020;-$401,98;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
989;Nova Olinda B;Chicago;28/10/2020;$140.374,66;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Efectivo
990;Ind De Moveis Thb;Los Ángeles;28/10/2020;$2.784,26;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
991;Nova Olinda B;Los Ángeles;28/10/2020;$2.564,45;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
992;Nova Olinda B;Chicago;28/10/2020;$3.736,77;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Efectivo
993;Nova Olinda B;Houston;28/10/2020;$2.784,26;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
994;Nova Olinda B;Chicago;28/10/2020;$2.564,45;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;MercadoPago
995;Nova Olinda B;Los Ángeles;28/10/2020;$3.736,77;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
996;Nova Olinda B;Nueva York;28/10/2020;-$5.294,98;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
997;Canoas Shopping;Chicago;30/10/2020;-$2.022,06;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
998;Bela Vista Tijolos;Los Ángeles;30/10/2020;-$4.807,92;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;MercadoPago
999;Bela Vista Tijolos;Los Ángeles;30/10/2020;-$1.035,69;Pagado;Citigroup;https://i.ibb.co/18SNjp9/3.png;Tarjeta
1000;Bela Vista Tijolos;Los Ángeles;30/10/2020;-$6.997,20;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
1001;Elkem Carboderivados;Chicago;30/10/2020;-$7.646,94;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1002;Resende Shop;Los Ángeles;30/10/2020;-$3.845,31;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
1003;Terphane Ne;Chicago;30/10/2020;$154.888,02;Recibido;Santander;https://i.ibb.co/8BvyVd7/4.png;Paypal
1004;Ind Plasticas Conquista;Nueva York;30/10/2020;$148.973,76;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1005;Resende Shop;Los Ángeles;30/10/2020;$129.240,42;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Paypal
1006;Terphane Ne;Houston;30/10/2020;-$14.987,63;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1007;Terphane Ne;Houston;30/10/2020;-$6.443,85;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1008;Resende Shop;Houston;30/10/2020;-$1.476,55;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1009;Candura;Houston;31/10/2020;-$761,46;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
1010;Indaia;Nueva York;31/10/2020;$4.921,42;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1011;Gnu Pet;Chicago;31/10/2020;$144.576,27;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;MercadoPago
1012;Gnu Pet;Nueva York;31/10/2020;-$1.398,99;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1013;Gnu Pet;Los Ángeles;31/10/2020;-$2.997,86;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1014;Gnu Pet;Chicago;31/10/2020;$138.511,10;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
1015;Ind De Moveis Thb;Houston;31/10/2020;$0,00;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
1016;Gnu Pet;Chicago;31/10/2020;$0,00;Pagado;Citigroup;https://i.ibb.co/18SNjp9/3.png;Paypal
1017;Gnu Pet;Chicago;31/10/2020;$0,00;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;MercadoPago
1018;Bela Vista Tijolos;Los Ángeles;6/11/2020;$144.106,09;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1019;Bela Vista Tijolos;Chicago;7/11/2020;$58.483,34;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;MercadoPago
1020;Diamante Ii;Chicago;8/11/2020;$9.443,32;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
1021;Unimed Poa;Nueva York;8/11/2020;$127.663,49;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1022;Tera;Houston;9/11/2020;$138.142,40;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
1023;Xavantina;Nueva York;9/11/2020;$9.065,47;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1024;Yorg;Chicago;9/11/2020;$32.545,27;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1025;Xavantina;Houston;9/11/2020;$36.046,82;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
